Provincia,Partido,Localidad,Link Indec,Otros,<= 1 Mbps,"> 1 Mbps, <= 5 Mbps","> 5 Mbps, <= 10 Mbps","> 10 Mbps, <= 15 Mbps","> 15 Mbps, <= 20 Mbps","> 20 Mbps, <= 25 Mbps","> 25 Mbps, <= 30 Mbps","> 30 Mbps, <= 50 Mbps",> 50 Mbps,Total,% <= 10Mbps,% <= 25Mbps,Poblacion,Latitud,Longitud
CHUBUT,Futaleufú,Aldea Escolar,26035010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,359.0,-43.1198187614025,-71.5588967458005
CHUBUT,Futaleufú,Corcovado,26035020,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,40.0,1820.0,-43.5380021657326,-71.4659616215841
CHUBUT,Futaleufú,Esquel,26035030,0.0,58.0,4980.0,3526.0,1150.0,0.0,30.0,9.0,0.0,0.0,9753.0,87.80887931918384,99.90772070132266,32343.0,-42.9133238858291,-71.3185116319277
CHUBUT,Futaleufú,Lago Rosario,26035040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,87.0,-43.2500168518714,-71.3512318442886
CHUBUT,Futaleufú,Los Cipreses,26035050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,179.0,-43.1847146210617,-71.6413919295155
CHUBUT,Futaleufú,Trevelín,26035060,0.0,17.0,350.0,437.0,252.0,0.0,0.0,1.0,0.0,0.0,1057.0,76.0643330179754,99.90539262062441,6353.0,-43.0908711905976,-71.4654853699539
CHUBUT,Futaleufú,Villa Futalaufquen,26035070,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,28.0,-42.9006375858067,-71.6061535113717
CHUBUT,Gaiman,28 de Julio,26042040,0.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,92.85714285714286,100.0,237.0,-43.3809771295585,-65.8386877428492
CHUBUT,Gaiman,Dolavon,26042020,51.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,52.336448598130836,52.336448598130836,2887.0,-43.309297578868,-65.7087388385691
CHUBUT,Gaiman,Gaiman,26042030,100.0,13.0,59.0,180.0,407.0,1.0,0.0,143.0,100.0,3.0,1006.0,25.04970178926441,65.60636182902584,4730.0,-43.288807480447,-65.4924135000744
CHUBUT,Gastre,Blancuntre,26049010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,82.0,-42.5683892291525,-68.9190916237139
CHUBUT,Gastre,El Escorial,26049020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,89.0,-43.098070041959,-68.5596033354947
CHUBUT,Gastre,Gastre,26049030,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,100.0,100.0,602.0,-42.2656204565429,-69.2210978977662
CHUBUT,Gastre,Lagunita Salada,26049040,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,100.0,129.0,-42.7167792838299,-69.1884723935703
CHUBUT,Gastre,Yala Laubat,26049050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,37.0,-42.7671354457615,-68.875421794475
CHUBUT,Languiñeo,Aldea Epulef,26056010,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,100.0,247.0,-43.2341165952859,-69.7112937770404
CHUBUT,Languiñeo,Carrenleufú,26056020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,317.0,-43.5856885437306,-71.7009020245021
CHUBUT,Languiñeo,Colan Conhue,26056030,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,100.0,262.0,-43.2425977048335,-69.9302181856069
CHUBUT,Languiñeo,Paso del Sapo,26056040,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,96.875,96.875,472.0,-42.7371109950872,-69.6110020875554
CHUBUT,Languiñeo,Tecka,26056050,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,50.0,1237.0,-43.4935820815258,-70.8135608321009
CHUBUT,Mártires,El Mirasol,26063010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,57.0,-43.2852932712541,-67.7603113819649
CHUBUT,Mártires,Las Plumas,26063020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,480.0,-43.7223979636171,-67.2869956666141
CHUBUT,Paso de Indios,Cerro Cóndor,26070010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,50.0,67.0,-43.4233198653988,-69.1640923476749
CHUBUT,Paso de Indios,Los Altares,26070020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,50.0,230.0,-43.8711929981581,-68.4301168776514
CHUBUT,Paso de Indios,Paso de Indios,26070030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1264.0,-43.8663054117658,-69.0448870902309
CHUBUT,Rawson,Playa Magagna,26077010,0.0,0.0,14703.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,14804.0,100.0,100.0,76.0,-43.3821208618862,-65.0449325683674
CHUBUT,Rawson,Playa Unión,26077020,0.0,10.0,245.0,432.0,421.0,0.0,1.0,70.0,90.0,0.0,1269.0,54.1371158392435,87.39164696611506,6775.0,-43.3219408530217,-65.0475987350977
CHUBUT,Rawson,Rawson,26077030,3540.0,30.0,1132.0,2006.0,1745.0,91.0,28.0,1818.0,1987.0,0.0,12377.0,25.595863294821037,40.65605558697584,24616.0,-43.3010516778945,-65.0955202340428
CHUBUT,Rawson,Trelew,26077040,440.0,199.0,4480.0,10611.0,7630.0,28.0,170.0,2447.0,5201.0,63.0,31269.0,48.898269851930024,73.93264894943874,97915.0,-43.2483538570309,-65.3103813319694
CHUBUT,Río Senguer,Aldea Apeleg,26084010,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,100.0,126.0,-44.7052521139583,-70.8460010136593
CHUBUT,Río Senguer,Aldea Beleiro,26084020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,50.0,176.0,-45.5614644681207,-71.5181726162484
CHUBUT,Río Senguer,Alto Río Senguer,26084030,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,100.0,1570.0,-45.0476417520383,-70.8227552077123
CHUBUT,Río Senguer,Doctor Ricardo Rojas,26084040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,219.0,-45.5870084306305,-71.0290968422414
CHUBUT,Río Senguer,Facundo,26084050,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,97.61904761904762,97.61904761904762,185.0,-45.3192710383686,-69.9721127349678
CHUBUT,Río Senguer,Lago Blanco,26084060,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,194.0,-45.9468594190828,-71.2641106643113
CHUBUT,Río Senguer,Río Mayo,26084070,1.0,1.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,99.45054945054946,99.45054945054946,2791.0,-45.6964538171738,-70.2559804482547
CHUBUT,Sarmiento,Buen Pasto,26091010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,105.0,-45.0804225633305,-69.4497777721279
CHUBUT,Sarmiento,Sarmiento,26091020,1.0,139.0,2645.0,341.0,0.0,2.0,0.0,0.0,1.0,0.0,3129.0,99.87216363055289,99.93608181527645,10858.0,-45.590519720018,-69.0706825167205
CHUBUT,Tehuelches,José de San Martín,26098030,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,1612.0,-44.0545030861499,-70.4698423450266
CHUBUT,Tehuelches,Río Pico,26098040,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,50.0,1055.0,-44.1829932413496,-71.3700565360866
CHUBUT,Telsen,Gan Gan,26105010,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,92.3076923076923,100.0,661.0,-42.5232330288476,-68.2828542288869
CHUBUT,Telsen,Telsen,26105020,0.0,1.0,42.0,2.0,3.0,0.0,0.0,3.0,8.0,0.0,59.0,76.27118644067797,81.35593220338984,544.0,-42.4387511614213,-66.941427996482
CORDOBA,Calamuchita,Amboy,14007010,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,183.0,-32.1759165218621,-64.5765483175138
CORDOBA,Calamuchita,Cañada del Sauce,14007030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,61.0,-32.3679991604313,-64.6425223427633
CORDOBA,Calamuchita,Capilla Vieja,14007040,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,100.0,68.0,-31.942027416529,-64.6165406145348
CORDOBA,Calamuchita,El Corcovado - El Torreón,14007050,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,100.0,417.0,-32.149759071844,-64.5015914694579
CORDOBA,Calamuchita,Embalse,14007060,253.0,1.0,918.0,1194.0,0.0,729.0,0.0,139.0,76.0,0.0,3310.0,63.8368580060423,85.86102719033232,8793.0,-32.2065076875762,-64.4006226825819
CORDOBA,Calamuchita,La Cruz,14007070,0.0,2.0,7.0,344.0,1.0,1.0,0.0,0.0,0.0,0.0,355.0,99.43661971830986,100.0,1363.0,-32.3034055718452,-64.4831089740345
CORDOBA,Calamuchita,La Cumbrecita,14007080,0.0,55.0,145.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,250.0,80.0,100.0,549.0,-31.8969643877578,-64.7751589433589
